asin,Title,MainImage,Rating,NumberOfReviews,Items,MoreInfo,unit,category
B091WTMQFH,SOYKIN TAILS & VINELOIN KUTS | 2-PACK COMBO | 🌱VEGAN | TEXTURED VEGETABLE PROTEIN | TVP | NON-GMO | CRUELTY FREE,https://m.media-amazon.com/images/I/5154amkNtNL.jpg,5.0,1 rating," 🥗 MONEY SAVING COMBO PACK!! SMALL ""MEAT LIKE"" CHUNKS"" & BIG ""CHICKEN LIKE SLICES"": 100% Vegan and Non-GMO. (TVP) Textured Vegetable Protein is an excellent alternative to meat and a vegan source of complete protein  , 🐄 CRUELTY FREE: Not only are our ""TAILS"" Vegan but they are also, NON-GMO, Contain No Trans Fats and made in a facility that produces Vegan Only Products  , 👩‍🍳 EASY TO COOK: Simply boil the ""TAILS and KUTS"" in hot water for 5 Minutes, squeeze the water out and you are good to go. Simply use in place of meat in any recipe  , 🏆 PREMIUM QUALITY: All of our products popular with Vegan Restaurants Worldwide and include an extended shelf life of at least 1 year after purchase  , 🌮 Use to Make Vegetarian & Vegan Stir Fry and Versions of Meat Based Favorites like Chicken and Dumplings, Tacos, Chili and more!  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Meatballs, Chunks & Crumbles
             "
B09JVL8K7J,Konatu Tofu Freeze-Dried Koya (1.87oz 53g) 2Bags No MSG,https://m.media-amazon.com/images/I/51JfbOT5ZAL.jpg,3.9,7 ratings," Easy cooking in the microwave. It is a traditional Japanese tofu. Eat with delicious dashi soup stock  , Delicious, healthy and easy  , 2bags  , Net weight Koya tofu [1.87oz(53g)],Dashi soup [0.35oz(10g)×3packs]/bag  , MADE IN JAPAN  , Unit count type: Count  ","Brand: Konatu,Package Information: Bag,Number of Items: 2,Weight: 1.87 Ounces,Package Weight: 0.19 Kilograms",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Vegetarian Proteins
            ,
                 Tofu
             "
B09238G699,"Hungry Planet Italian Sausage™ Pre-Cooked Crumble, Plant-Based / Vegan (3lb, 6/8oz Pouches)",https://m.media-amazon.com/images/I/51l8NlI2gnL.jpg,,," CRAVEABLE MEAT TASTE & TEXTURE, PLANT-BASED: Superior tasting, chef-crafted plant-based Italian sausage. Taste so hearty and texture so meaty that it satisfies everyone from meat lover to vegan.  , NO SATURATED FAT: Packed with protein and fiber, with fewer calories and less fat (no saturated fat) than conventional and competitor meats, Hungry Planet Italian Sausage is a healthful way to be kinder to our planet.  , 12G PLANT-BASED PROTEIN: Hungry Planet Italian Sausage Pre-Cooked Crumble is an excellent source of protein with 12g per serving.  , SO MANY WAYS TO ENJOY: Hungry Planet Italian Sausage Pre-Cooked Crumble is perfect for pasta sauce, pizza topping, breakfast burritos; any dish requiring conventional sausage crumble.  , VARIETY IS VITAL: Hungry Planet goes far beyond Italian sausage with our broad selection. Nothing is impossible with our wide selection of delicious, nutritious plant-based Italian sausage; simply swap Hungry Planet 1:1 for conventional meat in favorite recipes!  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Meatballs, Chunks & Crumbles
             "
B0953DB9F9,Creative Corn Cob Holders BBQ Grill Prongs Grips Forks Party Food Skewers Hot Dog Meat Kitchen Tool Outdoor Barbecue Accessory FGTNV,https://m.media-amazon.com/images/I/416a7IwDVQL._AC_.jpg,,,,,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Hot Dogs, Links & Sausages
             "
B098BQNKZF,SÖYKIN JOTS & SÖYKIN HUNKS | 2 PACK COMBO | 🌱100% PLANT BASED | HEALTHY MEAT ALTERNATIVE | TEXTURED VEGETABLE PROTEIN | VEGAN | NON-GMO | CRUELTY FREE,https://m.media-amazon.com/images/I/51B388hT3cS.jpg,,," 🥗 HIGH QUALITY TEXTURED VEGETABLE PROTEIN: 100% Vegan and Non-GMO. Textured Vegetable Protein is an excellent alternative to meat and a vegan source of complete protein  , 👪 MONEY SAVING 2 PACK COMBO: Incredible meat-like texture, these are a Vegan Kitchen Staple. 100% Vegan, Non-GMO, Shelf Stable, Restaurant Quality  , 🐄 CRUELTY FREE: Not only are our products Vegan but they are also, NON-GMO, Contain No Trans Fats and made in a facility that produces Vegan Only Products  , 👩‍🍳 EASY TO COOK: Simply boil or soak the textured vegetable protein in boiling water for 7-10 Minutes, squeeze the water out and you are good to go. Simply use in place of meat in any recipe. Your guests and family will be AMAZED with its QUALITY and likeness to real meat. BE A HERO!  , 🌮 VERSATILE: Use to Make Vegetarian & Vegan Stir Fry and Versions of Meat Based Favorites like Chicken Enchiladas, Tacos, Chili, Beef Stew and MORE!  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Meatballs, Chunks & Crumbles
             "
B098BSSH2N,SÖYKIN TAILS & SÖYKIN JOTS | 2 PACK COMBO | 🌱100% PLANT BASED | HEALTHY MEAT ALTERNATIVE | TEXTURED VEGETABLE PROTEIN | VEGAN | NON-GMO | CRUELTY FREE,https://m.media-amazon.com/images/I/51is52hlL7S.jpg,,," 🥗 HIGH QUALITY TEXTURED VEGETABLE PROTEIN: 100% Vegan and Non-GMO. Textured Vegetable Protein is an excellent alternative to meat and a vegan source of complete protein  , 👪 MONEY SAVING 2 PACK COMBO: Incredible meat-like texture, these are a Vegan Kitchen Staple. 100% Vegan, Non-GMO, Shelf Stable, Restaurant Quality  , 🐄 CRUELTY FREE: Not only are our products Vegan but they are also, NON-GMO, Contain No Trans Fats and made in a facility that produces Vegan Only Products  , 👩‍🍳 EASY TO COOK: Simply boil or soak the textured vegetable protein in boiling water for 7-10 Minutes, squeeze the water out and you are good to go. Simply use in place of meat in any recipe. Your guests and family will be AMAZED with its QUALITY and likeness to real meat. BE A HERO!  , 🌮 VERSATILE: Use to Make Vegetarian & Vegan Stir Fry and Versions of Meat Based Favorites like Chicken Enchiladas, Tacos, Chili, Beef Stew and MORE!  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Meatballs, Chunks & Crumbles
             "
B086B6VQXN,"365 by Whole Foods Market, Roast Plant Based Holiday, 32 Ounce",https://m.media-amazon.com/images/I/41mHgZogYjL.jpg,4.3,799 ratings," 365 by Whole Foods Market products give you that dance-down-the-aisles feeling, virtual aisles too! Our huge range of choices with premium ingredients at prices you can get down with makes grocery shopping so much more than tossing the basics in your cart.  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Burgers & Patties
             "
B07K55DKCX,Loma Linda - Plant-Based - Chili (50 oz.) (Pack of 3),https://m.media-amazon.com/images/I/51VmlW3AxrL.jpg,5.0,8 ratings," Loma Linda Chili is flavorful & full of tasty plant-based protein  , Healthy alternative to traditional chili that's lower in fat & perfect for vegetarians & vegans  , Simply heat & eat, ideal for cooking anytime of the year  , Requires no refrigeration or freezing, up to 36-months shelf life  , Providing family favorite meals since 1890  ",,,"
                Grocery & Gourmet Food
            ,
                 Meat Substitutes
             "
B09PTN8J4T,Pork Chicken Chinese Sausage Premium Sausage 6 packs x 0.9 oz Lap Cheong (No MSG) - Made In USA,https://m.media-amazon.com/images/I/51sQxYuGNJL.jpg,,," Cured Pork Chicken Chinese Sausage, 9oz x 6 Packs  , Cured Pork Chicken Chinese sausage, perfect for your favorite recipes  , Store at room temperature, vacuum sealed  , Refrigerate after opening, cook well before serving  , No MSG. Product of U.S.A  ","Brand: Generic,Flavor: Pork Chicken,Weight: 0.9 Ounces,Cuisine: Chinese",,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Hot Dogs, Links & Sausages
             "
B088DB3HGS,Natural Sheep Casings Fresh Collagen Sausage Casings for Homemade Sausage 10pcs 2.5m/8.2ft,https://m.media-amazon.com/images/I/410I3m0SYIL._AC_.jpg,5.0,3 ratings," , , ,by entering your model number., ,
, The casing is softened with cold water to remove the salty taste.  , Mince the lean meat and cut the meat into 1 cm square granules.  , Put all the spices into the lean meat and fat meat, and thenstir together.  , Use a funnel to fill the mixed meat into the casing. You can use a needle to poke on the intestines to release the air, squeeze by hand. When it is poured in a length of 12-15 cm, tie the two ends with a string, so that the side is filled until the whole intestine is filled.  , Rinse the sausages, and hang them on the bamboo rafts in order to expose or bake, usually take 5 sunny days, then take it under the cool and ventilated place, dry for one month and serve.  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Hot Dogs, Links & Sausages
             "
B09J1Q3BDR,"Little Jasmine Vegan Jerky, Red Chili Flavor, Plant Based Protein, Vegan Food, 7.05oz",https://m.media-amazon.com/images/I/41arCQfmApL.jpg,3.7,78 ratings," BETTER THAN BEEF JERKY: Little Jasmine's vegan jerky has been marinated and seasoned to have the same great taste and texture as your favorite beef jerky, just without the meat.Our newest recipe is made with cleaner ingredients for a fresher taste and moist easy to chew pieces.  , HEALTHY SOURCE OF PROTEIN: Each bag contains 40 grams of healthy vegan protein! These high protein snacks give you a boost of energy and help satisfy your hunger cravings throughout the whole day.  , PREMIUM INGREDIENTS: We only use gourmet quality, all natural, vegan plant based ingredients in each delicious batch of vegan meat we craft, plus it's non GMO so you can enjoy your healthy snack without any worries.  , DIET FRIENDLY: Our jerky is made of cruelty free and responsibly-sourced textured vegetable protein making it a great addition to any diet, whether it be vegan, vegetarian or meat lover.  , FOR ANY OCCASION: The long shelf life of this plant based meat makes it a great addition to food storage. It's grab and go nature makes it ideal for snacking anytime, like on road trips, at the office, before working out, or during hiking and camping.  ",," Style: , Red Chili ","
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Jerky
             "
B09237F13J,"Hungry Planet Pork™ Gyoza, Plant-Based / Vegan (3lb, 6/8oz Pouches)",https://m.media-amazon.com/images/I/51mGuc5ggIL.jpg,5.0,1 rating," CRAVEABLE MEAT TASTE & TEXTURE, PLANT-BASED: Superior tasting, chef-crafted plant-based Pork Gyoza. Taste so hearty and texture so meaty that everyone is satisfied, from meat lovers to vegans.  , PRE-COOKED IS EASIER: We have pre-cooked our Pork Gyoza so that you can eat it as soon as possible.  , VARIETY IS VITAL: Hungry Planet goes far beyond pork gyoza with our broad selection. Nothing is impossible with our wide selection of delicious, nutritious plant-based meats; simply swap Hungry Planet 1:1 for conventional meat in favorite recipes!  , NO SATURATED FAT: Packed with protein and fiber, with fewer calories and less fat (no saturated fat) than conventional and competitor meats, Hungry Planet Pork is a healthful way to be kinder to our planet.  , SO MANY WAYS TO ENJOY: Hungry Planet Pork Gyoza is perfect as an appetizer or entree.  ",,,"
                Grocery & Gourmet Food
            ,
                 Meat Substitutes
             "
B07GTRJJGX,Field Roast Spicy Mexican Chipotle Sausage 13 Oz (4 Pack),https://m.media-amazon.com/images/I/418yHvwSjpL.jpg,,," four 13 oz packs  , Mexican Chipotle  , vegetarian  , grain meat sausages  ",,,"
                Grocery & Gourmet Food
            ,
                 Meat Substitutes
             "
B007TJ0FHI,"Raised & Rooted Plant Based Sweet Barbeque Flavor Bites, 8 oz",https://m.media-amazon.com/images/I/51aQVNp1dOL.jpg,4.3,374 ratings," One 8 oz package of Raised and Rooted Plant Based Sweet Barbeque Flavor Bites, Appetizers  , Plant protein bites with 33% less saturated fat than traditional white meat chicken nuggets  , Plant based BBQ chicken style bites contain 8 grams of protein per 3 piece serving  , BBQ flavored and made with pea protein for the perfect addition to any meal  , Microwavable and oven ready for a delicious alternative to typical vegetarian frozen appetizers and vegan snacks  ",,,"
                Grocery & Gourmet Food
            ,
                 Meat Substitutes
             "
B01EM79PXE,"Companion - Curry Braised Gluten Seitan Tidbits, 10 oz. Can (Pack of 6)",https://m.media-amazon.com/images/I/51TBupJvAuL.jpg,4.4,65 ratings," Vegan / Vegetarian meat substitute  , Free from animal products  , Non-GMO Gluten  , No Preservatives  , Authentic Taste & Texture!  ","Brand: Companion Foods,Size: 10 Ounce (Pack of 6),Flavor: Meat,Weight: 10 Ounces,Specialty: Vegan"," Size: , 10 Ounce (Pack of 6) ","
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Vegetarian Proteins
            ,
                 Seitan
             "
B08HWN4NFY,#RT Marukome Daizu Labo Mabo Tofu Sauce With Soy Meat 200g -Mapo tofu base using soybean meat instead of meat can be easily made just by adding tofu.,https://m.media-amazon.com/images/I/61sI2i1OkBL.jpg,,,,,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Vegetarian Proteins
            ,
                 Tofu
             "
B01EOWE5IC,"House Foods Tofu Burger Patty Mix, 1.95 Ounce (Pack of 10)",https://m.media-amazon.com/images/I/51WPjiQdhgL.jpg,4.3,45 ratings," A quick and easy way to make your own Tofu Burger patties at home  , Easy to make; Just mix with Tofu and sauté (can also be made with your favorite ground meat)  , Mix is low in calories and contains no MSG  , Quick and easy to make burgers  ",,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Vegetarian Proteins
            ,
                 Tofu
             "
B09VNWX2L3,NESTLADY BLACK PEPPER BEAN GLUTEN 75g - Vegetarian Snacks Vegan,https://m.media-amazon.com/images/I/41lK0+dgNmL.jpg,,," Like meat but not meat, the more you chew, the more fragrant, discard the fat, and use vegetarian food to interpret the taste of meat  , Strictly select high-quality soybeans, soy products are more delicious  , Selected seasonings, the entrance is full of ""meat""  , Vegetarian food is a way of life, delicious and not fat  , If you have any questions about the product, please feel free to contact us  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Jerky
             "
B08WM376K1,He ERA Heera - Soya Chaap - 800g,https://m.media-amazon.com/images/I/51P1Gd9rg0S.jpg,1.0,1 rating," Soya Chaap  , Heera Brand  , Suitable for Vegetarians  , Meat Substitute  , Can be Used In a Vareity of Dishes  ",,,"
                Grocery & Gourmet Food
            ,
                Dairy, Eggs & Plant-Based Alternatives
            ,
                Plant-Based Milk
            ,
                 Soy Milk
             "
B07YQ3X9QH,"Eco-Cuisine® Ground Beef Style Mix, Vegan",https://m.media-amazon.com/images/I/41UqaU1R-zL.jpg,4.0,1 rating," Eco-Cuisine Ground Beef Style Mix, Vegan  , Vegan  , Case Size: 1-10 lb, Basic Portion Size: 2 oz  , Basic Case Yield: 196  , Shelf Life: 2 years  ","Brand: Eco-Cuisine,Flavor: Beef,Weight: 2 Ounces,Specialty: Kosher, Vegan,Package Weight: 10 Pounds",,"
                Grocery & Gourmet Food
            ,
                 Meat Substitutes
             "
B08T9WV4GD,"All Y'alls Foods Vegan Jerky & Bacon Bits Variety, SEA SALT AND PEPPER, TERIYAKI, CHIPOTLE, BACONY BITS, Tasty Vegan Snacks, Non-GMO, Gluten-Free, Vegetarian, Whole30 (4-Pack)",https://m.media-amazon.com/images/I/51a8NVgfr2S.jpg,4.4,24 ratings," HEALTHY VEGAN CHOICE - We use certified non-GMO whole soybeans and all natural ingredients with no trans fat or cholesterol. Our plant-based meatless jerky & meatless bacon bits are full of clean protein you can count on.  , TENDER AND TASTY - Healthy, yummy, chewy texture and delicious taste of traditional jerky. Our variety 4 pack includes 3 flavors of our delicious vegan jerky, as well as a bag of ""It's Big Crunchy Bacony Bits Y'all"".  , DIET-FRIENDLY - Suitable for vegan, vegetarian, gluten-free, non-GMO, and Whole30 diets.  , GIVE BACK - A portion of each sale of It’s Jerky Y’All & Bacony Bits supports the Rowdy Girl Sanctuary in Texas, which is a cattle ranch-turned vegan sanctuary with the largest herd of rescued cows in the state of Texas.  , MADE IN USA - It’s Jerky Y’all is made right here in Texas, with flavors inspired by our great state. Our clean recipes feature plants special to Texas, from the prickly pear to the pecan to the chipotle pepper.  ","Brand: It's Jerky Y'all,Flavor: Sea Salt, Pepper, Teriyaki,Package Type: Bag,Item Firmness Description: Tender,Chewy,Unit Count: 4.00 Count",,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Jerky
             "
B095KYS4FD,"Teriyaki Mushroom Jerky by Country Archer, Plant Based, Vegan Jerky, Gluten Free, Kitchen Made, Not Lab Grown, 2 Ounce, 6 Pack",https://m.media-amazon.com/images/I/51iDoEAEhvS.jpg,2.8,34 ratings," 100% PREMIUM KING OYSTER MUSHROOMS: Each pack contains six, 2 oz bags of our teriyaki plant based mushroom jerky  , MADE WITH ONLY REAL INGREDIENTS: These low calorie snacks provide an good source of fiber and are certified gluten free  , LEAN BUT MIGHTY: Your source for natural jerky now providing a better option with only 1.5g of fat and 90 calories per serving with 3 g of dietary fiber  , HANDCRAFTED SMALL BATCH MADE IN USA: Honest and delicious plant based mushroom jerky snack proudly made with real ingredients for real taste and flavor  , MADE FOR HUSTLERS: Healthy snacks to take on the go. Travels well on your camping adventures, road trips, game days, long walks, and stashed in your office desk drawer  ","Brand: Country Archer,Flavor: Teriyaki,Weight: 0.8 Pounds,Unit Count: 6.00 Count,Package Weight: 0.45 Kilograms",,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Jerky
             "
B08XWGRCGB,"Hungry Planet Chorizo™ Ground, Plant-Based / Vegan (20lb, 4/5lb Chubs)",https://m.media-amazon.com/images/I/51ETOl9qYvL.jpg,,," CRAVEABLE MEAT TASTE & TEXTURE, PLANT-BASED: Superior tasting, chef-crafted plant-based chorizo. Taste so hearty and texture so meaty that it satisfies everyone from meat lover to vegan.  , NO SATURATED FAT: Packed with protein and fiber, with fewer calories and less fat (no saturated fat) than conventional and competitor meats, Hungry Planet Chorizo is a healthful way to be kinder to our planet.  , 17G PLANT-BASED PROTEIN: Hungry Planet Chorizo is an excellent source of protein with 17g per serving.  , SO MANY WAYS TO EAT IT: Hungry Planet Chorizo is so versatile, it is perfect for pizzas, burritos, tacos; any dish requiring conventional chorizo.  , VARIETY IS VITAL: Hungry Planet goes far beyond chorizo with our broad selection. Nothing is impossible with our delicious, nutritious plant-based meats; simply swap Hungry Planet 1:1 for conventional meat in favorite recipes!  ","Brand: HUNGRY PLANET,Size: 20lb 4/5lb Chubs,Flavor: Chorizo,Weight: 20 Pounds",,"
                Grocery & Gourmet Food
            ,
                 Meat Substitutes
             "
B08XRXRS8B,"GAGAZUI Chinese Flavor Snack 嘎嘎嘴 [Box of 30 Count] (Flavored soybean Snacks,手撕素大牛排 烧烤味) (HOT&SPICY FLAVOR,手撕素大牛排 香辣味)",https://m.media-amazon.com/images/I/61gZxsBHGQL.jpg,,,,,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Vegetarian Proteins
            ,
                 Tofu
             "
B09GFBBD34,"Wyoming 100% Grass Fed Beef Sticks - Fired Up Jalapeño Flavor - Clean Tasty Meat Sticks snacks with 6g of protein made with Angus Beef Sticks, Nitrate Free, Jerky Meat Sticks - No Artificial Ingredients, All Natural - Pack of 16",https://m.media-amazon.com/images/I/510cfl4Jg2L.jpg,4.3,297 ratings," 100% Grass Fed Beef Sticks: Our beef stick is sourced responsibly from 100 percent grass-fed beef raised without the addition of hormones or antibiotics.  , Perfect On The Go: With sufficient protein per serving, our beautifully smoked, quality beef jerky sticks are a convenient portable protein snack that will keep you satiated and energized while on the road at any time of day.  , Beef Sticks Individually Wrapped: Individually wrapped for convenience, these Jalapeño Beef Sticks are easy to slip into a backpack, purse, or lunchbox, so you'll be ready to nourish and invigorate yourself at mealtime, snack time, or when gratifying a craving.  , Spicy Jalapeño Flavor: These delightfully soft jerky sticks are infused with actual jalapeño peppers, seasoned with garlic, onion, and red pepper, and then slowly smoked for just the proper amount of flavorful heat.  , Shop Our Whole Range: A variety of jerky and meat sticks are available at our Amazon store, including Keto-Friendly Zero Sugar Old Fashioned Wild ginger, Original Jalapeño, Spicy Jalapeño & Cowboy Hickory Smoke, among others.   ","Brand: Wyoming Gourmet Beef,Flavor: Fired up Jalapeno,Item Form: Stick,Package Type: Bag,Weight: 1 Ounces",,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Jerky
             "
B08Y67Q92D,"Hungry Planet Beef™ Ground, Plant-Based / Vegan (9lb, 12/12oz Bricks)",https://m.media-amazon.com/images/I/515ETKf9PnL.jpg,,," CRAVEABLE MEAT TASTE & TEXTURE, PLANT-BASED: Superior tasting, chef-crafted plant-based beef. Taste so hearty and texture so meaty that it satisfies everyone from meat lover to vegan.  , NO SATURATED FAT: Packed with protein and fiber, with fewer calories and less fat (no saturated fat) than conventional and competitor meats, Hungry Planet beef is a healthful way to be kinder to our planet.  , 19G PLANT-BASED PROTEIN: Hungry Planet Beef is an excellent source of protein with 19g per serving. (Higher protein than conventional beef.)  , SO MANY WAYS TO ENJOY: Hungry Planet Beef is versatile; wonderful in meatloaf, enchiladas, lasagne,chili and more!  , VARIETY IS VITAL: Hungry Planet goes far beyond beef with our broad selection. Nothing is impossible with our delicious, nutritious plant-based meats; simply swap Hungry Planet 1:1 for conventional meat in favorite recipes!  ","Brand: HUNGRY PLANET,Weight: 12 Ounces,Allergen Information: Soy",,"
                Grocery & Gourmet Food
            ,
                 Meat Substitutes
             "
B0B1MTMXJP,"Golden Sesame Goma Tofu(Dengaku Flavor), Japanese Traditional Food, Soft Texture with Miso Sauce(Set of 100g x 3 Pack) 【YAMASAN】",https://m.media-amazon.com/images/I/41kvR7XFhPL.jpg,,," ✅Goma Tofu (Sesame Tofu) a traditional food in Japan. It is different from tofu made from soybeans while Goma Tofu consists of sesame, kudzu powder traditionally. Locals make this by grinding sesame into a smooth paste, combining it with water and some kudzu powder and heating it until curdling occurs.  , ✅With Miso Sauce Miso sauce is included with the Goma Tofu. You can enjoy the soft texture of Goma Tofu and the flavor of golden sesame with the taste of miso soaked into the dengaku flavor.  , ✅Non-GMO The ingredients are not genetically modified. You can enjoy the taste and flavor of the ingredients as they are. Sesame Tofu with smooth texture and golden sesame flavor.  , ✅Soft texture for easy eating The texture is soft and easy to eat. The softness of the Goma Tofu and the slightly chunky texture of the mochi (rice cake) make it a very satisfying meal. It can be eaten right off the plate and requires no cooking.  , ✅Production Process of Sesame Tofu Golden sesame seeds and starch are mixed, heated and heavy weighted, and sterilized to make sesame tofu. Compared to silken or cotton (momen) tofu, the production process is simpler, but the mixture of golden sesame and starch produces the flavor and sticky texture of golden sesame.  ","Brand: YAMASAN KYOTO UJI,Package Information: Packet,Weight: 300 Grams,Package Weight: 0.39 Kilograms",,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Vegetarian Proteins
            ,
                 Tofu
             "
B084875RPZ,"Kojo Cracked Pepper Plant Based Jerky, 2.4 OZ",https://m.media-amazon.com/images/I/416PLl9EYjL.jpg,4.2,16 ratings," No hydrogenated fats or high fructose corn syrup allowed in any food  , No bleached or bromated flour  , No synthetic nitrates or nitrites  ","Brand: Kojo,Flavor: Pepper,Item Form: Stick,Weight: 0.15 Pounds,Unit Count: 2.4 Ounce",,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Jerky
             "
B08W9BT4MV,Raprima Ragi Tempe Inokulum 500g (Pack of 2),https://m.media-amazon.com/images/I/41uQHVLdj1L.jpg,5.0,1 rating,,,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Vegetarian Proteins
            ,
                 Tempeh
             "
B01EM79OHQ,"Companion - Vegetarian Sausage with Assorted Vegetables, 9 oz. Can (Pack of 6)",https://m.media-amazon.com/images/I/518lfsFXybL.jpg,4.3,5 ratings," Vegan / Vegetarian meat substitute  , Free from animal products  , Non-GMO Gluten  , No Preservatives  , Authentic Taste & Texture!  ",,,"
                Grocery & Gourmet Food
            ,
                 Meat Substitutes
             "
B08WPF1W33,Smoked Pepper Vegan Jerky - 3oz - Worlds Best Vegan Jerky - Plant Based Protein - Non-GMO - Organic - Absolutely Delicious!,https://m.media-amazon.com/images/I/41EBDJG+xzS.jpg,4.2,8 ratings," Traditional style hickory smoked with black pepper, this smoky satisfier is robust and enjoyable anytime anywhere.  ","Brand: Worlds Best Vegan Jerky,Flavor: Smoked Pepper Vegan Jerky,Weight: 3 Ounces,Unit Count: 3.0 Ounce,Specialty: Organic, Vegan",,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Jerky
             "
B01M04P25A,"Viana - Mild Jumbo Veggie Snack Sausage, 1.76 Once (Pack of 6)",https://m.media-amazon.com/images/I/41V0x6gmVJL.jpg,4.6,4 ratings," Vegan  , Certified organic  , non-GMO verified  , 0% Cholesterol  , 13g protein per serving  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Jerky
             "
B08P8NLP5L,"Hilarys Eat Well Worlds Best Veggie Burger, 6.4 ounce -- 12 packs per case.",https://m.media-amazon.com/images/I/51WwuBkXUTL.jpg,4.1,6 ratings,,,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Burgers & Patties
             "
B09Y9J6F8V,"Burger Patty Mix with Mushroom – Meat-Like Texture + Pancake Mix – Apple and Cinnamon by The Live Green Co, Vegan Friendly, Gluten free and yummy",https://m.media-amazon.com/images/I/41RaBTDrv4L.jpg,,," ALL-NATURAL INGREDIENTS: This meat-like burger patty mix is made with premium quality, all-natural ingredients, a sustainable blend of plants with zero artificial additives, preservatives or chemicals - 34g Protein, 8g Fiber -  , PLANT-BASED RECIPE: Our chocolate and orange waffle mix contains only high-quality, carefully selected ingredients that nourish your body. This gluten-free waffle mix is only made with rice, cacao, lentils, orange, flax, brown sugar, sunflower seeds, and tapioca - 14g Protein, 16g Fiber -  , NUTRIENT-PACKED: Being a vegetarian means having to get your healthy intake of protein and fiber from different sources. Our meat substitute burger patty is rich in essential nutrients, being a perfect alternative to giving your body what it requires on a daily basis!  , THE RIGHT CHOICE FOR YOUR BODY: This amazing waffle pancake mix is free of gluten, nuts, soy, and other allergens, which makes it perfect for all people regardless of diet. The gluten-free breakfast mix does not contain cholesterol, trans fat, or artificial additives.  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Burgers & Patties
             "
B0B63819JW,"Yuba, Tofu skin, China specialty snacks, dry goods, soy products, Dried Fried Soybean Tofu Skin Vegan Food, Vegetarian, non-GMO, 豆腐皮Doufupi Youdoupi, 500g, big chunks",https://m.media-amazon.com/images/I/51DlQEpTwhL.jpg,,," Oil bean skin is a bean curd skin that forms a natural oil film on the surface after the soy milk is boiled, ""picked"" and dried.  , Tofu skin is rich in nutrients, high in protein and amino acids.  , TASTE & TRAIT--It is oil and bright, yellow and white in color, without adding, easy foaming, rich of bean fragrance and mellow taste.  , SUGGESTED EDIBLE METHOD--Soaking in the water for 20-30 minutes, suitable for stir-frying, stewing, boiling, soup and so on.   ",,,"
                Grocery & Gourmet Food
            ,
                Produce
            ,
                Vegetarian Proteins
            ,
                 Tofu
             "
B0118YGUJG,Canned Meats (47 oz Swiss Stake with Gravy),https://m.media-amazon.com/images/I/51u5oFTOyiL.jpg,4.6,703 ratings, Meat Can  ,,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Loaves & Roasts
             "
B01D4OL27S,"MorningStar Farms Meatless Chicken Patties, Plant Based Protein Vegan Meat, Frozen Meal, Original, 10oz Bag (4 Patties)",https://m.media-amazon.com/images/I/51MEwW8FIfL.jpg,4.7,"1,946 ratings"," Mouthwatering and meatless, MorningStar Farms’ plant-based veggie chik patties are a delicious, meat-free addition to any balanced diet  , A lightly seasoned chik patty with a crispy, crunchy breading outside and tender inside; Perfect for sandwiches and wraps  , A good source of protein (9g per serving; 13% of daily value); Contains wheat and soy ingredients; Kosher Dairy  , A quick, convenient 100% vegan meal at lunch or dinner; To prepare, heat in the oven (recommended) or microwave  , Includes 1, 10-ounce resealable bag containing 4 frozen Original Chik Patties; Store in the freezer to enjoy anytime; Packaged for great taste  ",,,"
                Grocery & Gourmet Food
            ,
                Meat Substitutes
            ,
                 Burgers & Patties
             "
